# CBT player-team season seed generated from OOTP import_export career stats.
# OOTP numeric player ids and team ids are intentionally omitted because they can change per save.
# KBO Futures affiliates are folded into parent KBO club codes; Sangmu is excluded.
player_key,last_name,first_name,team_code,season_count
oh----004seo,Oh,Seo-jin,kt,1
kbo_66206,Oh,Seok,DOO,1
ok----000seo,Oh,Seok-ju,KIW,2
ok----000seo,Oh,Seok-ju,LG,6
oh----000seo,Oh,Seon-jin,HH,13
oh----000seo,Oh,Seon-jin,KIW,1
oh----000seo,Oh,Seon-jin,LOT,1
oh----000seo,Oh,Seon-jin,SAM,2
oh----002seo,Oh,Seon-u,KIA,7
oh----001seo,Oh,Seong-min,DOO,2
kbo_52304,Oh,Seong-min,KIW,1
oh----001seo,Oh,Seong-min,SSG,1
oh----000seu,Oh,Seung-hwan,SAM,15
o-----000seu,Oh,Seung-jun,LG,1
o-----000seu,Oh,Seung-jun,SSG,2
kbo_52909,Oh,Seung-taek,NC,1
kbo_65519,Oh,Seung-u,LOT,1
kbo_54105,Oh,Seung-yun,LG,1
oh----000tae,Oh,Tae-geun,LG,9
oh----002seu,Oh,Tae-gon,LOT,5
oh----002seu,Oh,Tae-gon,SSG,6
oh----002seu,Oh,Tae-gon,kt,4
kbo_61458,Oh,Tae-Seon,SAM,2
oh----001tae,Oh,Tae-yang,NC,4
oh----000u-j,Oh,U-jin,KIA,3
oh----000won,Oh,Won-seok,SSG,5
oh----000won,Oh,Won-seok,kt,1
oh----000yeo,Oh,Yeong-il,LG,7
oh----001yeo,Oh,Yeong-su,NC,7
oh----000yun,Oh,Yun,HH,1
oh----000yun,Oh,Yun,KIW,7
kbo_65502,Oh,Yun-seok,LOT,2
oh----000yoo,Oh,Yun-seok,LOT,6
oh----000yoo,Oh,Yun-seok,kt,5
oh----001yoo,Oh,Yun-seong,KIW,4
kbo_9861,Ok,Gi-Yun,LOT,2
kbo_5247,Ok,Hyeon-seok,LOT,1
kbo_52629,Ok,Jun-ho,KIA,1
okamot001shi,Okamoto,Shinya,LG,1
oller-000ada,Oller,Adam,KIA,1
olson-002gar,Olson,Garrett,DOO,1
pozoar01,Ortiz,Arquimedez,KIA,1
oxspri001chr,Oxspring,Chris,LG,2
oxspri001chr,Oxspring,Chris,LOT,2
oxspri001chr,Oxspring,Chris,kt,1
palka-001dan,Palka,Daniel,SAM,1
pannon000tho,Pannone,Thomas,KIA,2
parede001jim,Paredes,Jimmy,DOO,1
park--000beo,Park,Beom-jun,KIW,1
pak---000bo-,Park,Bo-hyeon,DOO,3
pak---000bo-,Park,Bo-hyeon,LOT,6
pak---000bon,Park,Bong-su,SAM,1
park--000bus,Park,Bu-seong,HH,1
kbo_67168,Park,Bu-seong,LG,2
pak---000bu-,Park,Bu-seong,LOT,3
pak---000bye,Park,Byeong-ho,KIA,7
park--000byu,Park,Byeong-ho,KIW,9
park--000byu,Park,Byeong-ho,LG,5
park--000byu,Park,Byeong-ho,SAM,2
park--000byu,Park,Byeong-ho,kt,3
kbo_61764,Park,Byeong-u,HH,2
park--009cha,Park,Chae-ul,KIW,2
pak---003cha,Park,Chan,HH,1
park--002cha,Park,Chan,KIA,2
pak---003cha,Park,Chan,SAM,4
kbo_67262,Park,Chan-Beom,DOO,1
park--003cha,Park,Chan-do,SAM,7
park--001cha,Park,Chan-ho,HH,1
park--004cha,Park,Chan-ho,KIA,10
park--006cha,Park,Chan-hyeok,KIW,2
park--008cha,Park,Chan-hyeong,LOT,1
pak---000cha,Park,Chan-Hyeop,DOO,3
pak---004cha,Park,Chang-eon,DOO,1
park--005cha,Park,Chang-Geun,SSG,1
pak---001cha,Park,Chang-hyeon,LG,3
pak---002cha,Park,Chang-won,LOT,1
kbo_73641,Park,Chang-Yeol,KIA,1
pak---000che,Park,Cheol-hong,LG,8
pak---001che,Park,Cheol-Hui,SAM,1
pak---002che,Park,Cheol-Su,SAM,2
pak---003che,Park,Cheol-sun,DOO,13
kbo_65724,Park,Cheol-u,HH,1
pak---004che,Park,Cheol-u,KIA,7
kbo_64804,Park,Cheol-u,SSG,1
park--000chu,Park,Cheol-ung,KIA,2
pak---005che,Park,Cheol-yeong,LG,7
kbo_5269,Park,Cheon-Geun,LOT,1
pak---006che,Park,Cheon-Yu,DOO,1
park--000chi,Park,Chi-guk,DOO,9
pak---000chu,Park,Chung-sik,KIA,2
pak---000chu,Park,Chung-sik,SAM,7
kbo_9899,Park,Dae-ho,SAM,2
park--000wan,Park,Dae-on,NC,10
park--000wan,Park,Dae-on,SSG,1
kbo_63053,Park,Dae-Won,HH,1
pak---000don,Park,Dong-gyeong,SAM,4
pak---001don,Park,Dong-hui,LOT,7
pak---001don,Park,Dong-hui,SAM,5
kbo_50392,Park,Dong-hyeok,KIW,2
kbo_65617,Park,Dong-min,KIA,4
pak---002don,Park,Dong-su,LOT,9
park--002don,Park,Dong-su,NC,3
park--000don,Park,Dong-won,KIA,1
park--000don,Park,Dong-won,KIW,11
park--000don,Park,Dong-won,LG,3
kbo_65092,Park,Du-hyeon,kt,2
pak---000du-,Park,Du-Il,SSG,1
park--000deo,Park,Duk-yong,LOT,1
park--000eu-,Park,Eu-Tteum,NC,4
pak---001eun,Park,Eun-jin,HH,1
pak---000eun,Park,Eun-U,LG,4
park--000ga-,Park,Ga-Ram,LG,4
park--000gan,Park,Gang-U,KIA,2
park--000gan,Park,Gang-U,LG,1
park--003geo,Park,Geon,LOT,2
park--000geo,Park,Geon-u,DOO,11
kbo_61763,Park,Geon-u,HH,2
park--002kun,Park,Geon-u,KIA,3
kbo_54123,Park,Geon-u,LG,2
kbo_74363,Park,Geon-u,LG,2
park--003kun,Park,Geon-u,LOT,1
kbo_74363,Park,Geon-u,LOT,1
park--000geo,Park,Geon-u,NC,4
park--002geo,Park,Geon-u,kt,1
park--004jun,Park,Geun-hong,KIA,5
park--004jun,Park,Geun-hong,LOT,1
park--004jun,Park,Geun-hong,SAM,7
pak---000geu,Park,Geun-yeong,SAM,2
pak---000gi-,Park,Gi-Bok,LOT,2
park--002ki-,Park,Gi-Cheol,KIA,5
park--000kih,Park,Gi-ho,SSG,2
kbo_66714,Park,Gi-hwan,HH,2
park--000ki-,Park,Gi-hyeok,LOT,13
park--000ki-,Park,Gi-hyeok,kt,4
kbo_61564,Park,Gi-Min,DOO,2
kbo_61564,Park,Gi-Min,LOT,1
kbo_61564,Park,Gi-Min,NC,1
park--001ki-,Park,Gi-nam,KIA,7
park--001ki-,Park,Gi-nam,LG,4
pak---001gi-,Park,Gi-Su,DOO,1
pak---002gi-,Park,Gi-Taek,KIA,1
park--000gwa,Park,Gwan-Jin,KIW,3
park--001gwa,Park,Gwan-u,LG,1
kbo_65095,Park,Gwang-hyeon,kt,2
pak---000gwa,Park,Gwang-Yul,SAM,1
park--001kwo,Park,Gwon-hu,SAM,2
park--000kwo,Park,Gwon-su,SSG,1
park--001gye,Park,Gye-beom,DOO,5
park--001gye,Park,Gye-beom,SAM,5
park--002gye,Park,Gye-hyeon,SSG,2
pak---001gye,Park,Gye-won,KIA,2
pak---001gye,Park,Gye-won,LOT,5
pak---001gye,Park,Gye-won,SSG,3
kbo_99657,Park,Gyeong-jin,KIA,1
kbo_77602,Park,Gyeong-jin,KIA,2
park--000kyo,Park,Gyeong-jin,LOT,8
kbo_9900,Park,Gyeong-min,LOT,2
park--001kyu,Park,Gyeong-su,LG,10
park--001kyu,Park,Gyeong-su,kt,11
park--000gye,Park,Gyeong-tae,KIA,11
park--000kyu,Park,Gyeong-wan,SSG,11
pak---000gyu,Park,Gyu-dae,SAM,10
park--002kyu,Park,Gyu-min,kt,3
pak---000hae,Park,Hae-Jong,DOO,2
park--000hae,Park,Hae-min,LG,4
park--000hae,Park,Hae-min,SAM,10
park--001han,Park,Han-Gil,HH,1
park--001han,Park,Han-Gil,LOT,2
park--002han,Park,Han-gyeol,HH,7
park--003han,Park,Han-gyeol,NC,3
park--000han,Park,Han-i,SAM,19
park--001heo,Park,Heon,KIA,1
park--000heo,Park,Heon-do,KIW,5
park--000heo,Park,Heon-do,LOT,3
park--000hun,Park,Heon-Uk,NC,6
kbo_5038,Park,Heung-Cheol,SAM,1
pak---000heu,Park,Heung-sik,LG,9
pak---000hon,Park,Hong-Cheol,SAM,4
pak---000hyi,Park,Hui-Chan,LOT,4
kbo_68620,Park,Hui-Ju,KIA,1
kbo_5198,Park,Hui-seong,SAM,1
park--000hyi,Park,Hui-su,SSG,12
kbo_60415,Park,Hwa-Rang,SAM,3
kbo_5096,Park,Hwan,DOO,1
kbo_62540,Park,Hwi-Seong,LOT,5
park--000hwi,Park,Hwi-yeon,kt,1
kbo_78926,Park,Hyeon,KIA,2
park--000hyu,Park,Hyeon-jun,LG,2
park--000hyu,Park,Hyeon-jun,SSG,2
park--001hyu,Park,Hyeon-seung,LOT,15
pak---000hye,Park,Hyeon-su,KIA,3
pak---001hye,Park,Hyeon-yeong,DOO,9
pak---001hye,Park,Hyeon-yeong,SAM,1
park--002hyu,Park,Hyeong-jun,LOT,1
park--002hyu,Park,Hyeong-jun,SSG,1
pak---002hye,Park,Hyeong-yeol,DOO,4
park--000hyo,Park,Hyo-Il,KIA,4
kbo_63610,Park,Hyo-seung,KIA,2
pak---000hyo,Park,Hyo-Sun,LOT,2
kbo_53629,Park,Il-Hun,KIA,1
pak---000il-,Park,Il-hyeon,LG,1
pak---000in-,Park,In-gu,SAM,4
park--000in-,Park,In-seong,SSG,1
park--000inw,Park,In-u,NC,2
pak---001jae,Park,Jae-beol,KIA,7
pak---002jae,Park,Jae-Cheon,LG,1
kbo_63441,Park,Jae-Geun,SAM,1
kbo_50713,Park,Jae-Gyeong,HH,1
park--008jae,Park,Jae-gyu,HH,1
pak---000jae,Park,Jae-ho,LG,2
park--000jae,Park,Jae-hong,KIA,2
park--000jae,Park,Jae-hong,SSG,8
park--006jae,Park,Jae-hyeon,KIA,1
kbo_64075,Park,Jae-hyeon,LG,1
kbo_69710,Park,Jae-hyeong,HH,1
park--002jae,Park,Jae-hyeong,LG,3
park--004jae,Park,Jae-min,LOT,2
kbo_75414,Park,Jae-min,SAM,2
park--001jae,Park,Jae-sang,SSG,13
park--003jae,Park,Jae-Uk,LG,8
kbo_5131,Park,Jae-Wan,SAM,1
park--007jae,Park,Jae-yeop,LOT,1
pak---003jae,Park,Jae-yong,KIA,5
pak---003jae,Park,Jae-yong,SSG,1
park--001jan,Park,Jang-min,SAM,3
kbo_51805,Park,Je-beom,SSG,2
kbo_64400,Park,Je-Yun,SAM,3
pak---000jeo,Park,Jeon-Seop,KIA,4
park--002jun,Park,Jeong-bae,DOO,5
park--002jun,Park,Jeong-bae,SSG,8
park--011jun,Park,Jeong-bin,SSG,3
park--007jeo,Park,Jeong-eum,KIW,6
pak---001jeo,Park,Jeong-Eun,SAM,2
park--000jeo,Park,Jeong-Geun,HH,5
park--001jeo,Park,Jeong-gwon,SSG,14
kbo_71664,Park,Jeong-gyu,KIA,1
park--001geo,Park,Jeong-gyu,KIA,5
pak---002jeo,Park,Jeong-hu,LOT,1
kbo_91542,Park,Jeong-hun,KIA,1
kbo_52302,Park,Jeong-hun,KIW,1
park--008jeo,Park,Jeong-hun,KIW,1
kbo_79189,Park,Jeong-hun,LG,2
kbo_9895,Park,Jeong-hun,LOT,2
kbo_79189,Park,Jeong-hun,NC,2
kbo_9896,Park,Jeong-hwan,LOT,1
park--002jeo,Park,Jeong-hwan,SAM,8
pak---003jeo,Park,Jeong-hwan,SAM,9
park--002jeo,Park,Jeong-hwan,SSG,4
kbo_5100,Park,Jeong-hyeok,LG,1
park--006jun,Park,Jeong-hyeon,HH,5
kbo_70604,Park,Jeong-hyeon,KIA,1
kbo_65505,Park,Jeong-hyeon,LOT,3
kbo_76456,Park,Jeong-hyeon,SAM,1
pak---004jeo,Park,Jeong-hyeon,SSG,1
kbo_54008,Park,Jeong-hyeon,kt,1
park--003jeo,Park,Jeong-jin,HH,16
park--005jeo,Park,Jeong-jun,DOO,1
park--003jun,Park,Jeong-jun,KIW,2
park--005jeo,Park,Jeong-jun,KIW,3
park--003jun,Park,Jeong-jun,LOT,6
park--003jun,Park,Jeong-jun,NC,3
park--005jeo,Park,Jeong-jun,SAM,1
park--006jeo,Park,Jeong-su,DOO,5
park--006jeo,Park,Jeong-su,KIA,4
park--006jeo,Park,Jeong-su,NC,2
pak---005jeo,Park,Jeong-tae,LOT,13
kbo_65620,Park,Jeong-u,KIA,3
park--007jun,Park,Jeong-u,KIA,7
park--000ji-,Park,Ji-cheol,LG,1
park--000ji-,Park,Ji-cheol,LOT,14
kbo_65136,Park,Ji-gyu,LG,4
park--003ji-,Park,Ji-han,NC,5
park--002jih,Park,Ji-ho,DOO,2
kbo_9980,Park,Ji-ho,LG,1
kbo_68594,Park,Ji-ho,LOT,1
park--000jih,Park,Ji-hun,DOO,5
park--001ji-,Park,Ji-hun,KIA,6
park--003jih,Park,Ji-hun,LOT,1
pak---001ji-,Park,Ji-hwan,LOT,5
park--001jih,Park,Ji-hwan,SSG,2
pak---000ji-,Park,Ji-sang,HH,3
park--002ji-,Park,Ji-ung,LG,2
kbo_65907,Park,Ji-won,NC,1
park--006jin,Park,Jin,LOT,6
pak---000jin,Park,Jin-Cheol,DOO,1
pak---000jin,Park,Jin-Cheol,KIA,9
kbo_64697,Park,Jin-Du,KIA,3
park--000jin,Park,Jin-hwan,LOT,7
kbo_71163,Park,Jin-hyeong,LG,1
park--007jin,Park,Jin-hyeong,LOT,10
park--001jin,Park,Jin-man,SAM,6
park--001jin,Park,Jin-man,SSG,5
pak---001jin,Park,Jin-seok,SSG,1
park--005jin,Park,Jin-tae,KIA,5
park--004jin,Park,Jin-u,DOO,1
park--004jin,Park,Jin-u,NC,7
park--008jin,Park,Jin-u,SAM,3
kbo_67004,Park,Jin-u,kt,1
park--002jin,Park,Jin-won,DOO,4
park--002jin,Park,Jin-won,SSG,1
park--003jin,Park,Jin-yeong,KIA,2
kbo_9969,Park,Jin-yeong,SAM,1
pak---000jon,Park,Jong-cheol,SAM,4
park--005jon,Park,Jong-gi,DOO,9
pak---004jon,Park,Jong-ho,DOO,1
park--000jon,Park,Jong-ho,LG,8
pak---001jon,Park,Jong-ho,SAM,4
park--000jon,Park,Jong-ho,SAM,5
pak---005jon,Park,Jong-hun,DOO,7
park--001jon,Park,Jong-hun,SSG,13
pak---002jon,Park,Jong-Il,LOT,7
kbo_60661,Park,Jong-mo,KIA,2
pak---003jon,Park,Jong-Mu,DOO,1
park--002jon,Park,Jong-Seop,DOO,3
park--002jon,Park,Jong-Seop,KIA,1
kbo_65204,Park,Jong-uk,DOO,1
kbo_99244,Park,Jong-yun,DOO,2
park--004jon,Park,Jong-yun,KIW,4
park--003jon,Park,Jong-yun,LOT,15
park--000juc,Park,Ju-chan,NC,4
kbo_96847,Park,Ju-eon,SSG,2
park--000ju-,Park,Ju-hong,HH,7
park--000juh,Park,Ju-hong,KIW,6
park--001juh,Park,Ju-hyeok,SAM,4
park--002joo,Park,Ju-hyeon,KIW,6
park--002juh,Park,Ju-hyeon,NC,3
park--002juh,Park,Ju-hyeon,kt,4
park--004joo,Park,Ju-seong,KIW,5
kbo_5192,Park,Ju-Yong,SAM,1
kbo_65705,Park,Jun-beom,HH,4
kbo_67418,Park,Jun-Cheol,SAM,1
kbo_69096,Park,Jun-ho,kt,1
park--000joo,Park,Jun-hyeok,HH,5
park--005joo,Park,Jun-hyeok,kt,4
park--015jun,Park,Jun-hyeok,kt,1
park--009jun,Park,Jun-hyeong,KIW,6
park--001joo,Park,Jun-pyo,KIA,12
park--000jun,Park,Jun-seo,LOT,14
park--000jun,Park,Jun-seo,SSG,2
park--001jun,Park,Jun-su,KIA,1
park--001jun,Park,Jun-su,KIW,3
park--010jun,Park,Jun-sun,DOO,1
park--005jun,Park,Jun-tae,KIA,4
park--005jun,Park,Jun-tae,KIW,4
pak---000jun,Park,Jun-tae,LG,7
park--007joo,Park,Jun-u,LOT,2
park--003joo,Park,Jun-yeong,DOO,3
park--008jun,Park,Jun-yeong,HH,3
park--003joo,Park,Jun-yeong,NC,4
kbo_54466,Park,Jun-yong,SAM,2
park--000man,Park,Man-chae,LG,5
park--006min,Park,Min,KIA,5
kbo_9898,Park,Min-cheol,HH,2
kbo_9987,Park,Min-gyu,KIA,1
park--000min,Park,Min-gyu,SAM,7
kbo_51112,Park,Min-ho,LG,3
park--003min,Park,Min-ho,LG,1
park--003min,Park,Min-ho,SSG,10
park--008min,Park,Min-je,DOO,1
kbo_62264,Park,Min-Jeong,DOO,3
park--007min,Park,Min-jun,DOO,3
park--002min,Park,Min-seok,DOO,5
park--002min,Park,Min-seok,NC,3
park--009min,Park,Min-seok,kt,1
park--005min,Park,Min-seok,kt,4
park--004min,Park,Min-u,NC,14
park--001myu,Park,Myeong-geun,LG,3
park--000myu,Park,Myeong-hwan,DOO,11
park--000myu,Park,Myeong-hwan,LG,6
park--000myu,Park,Myeong-hwan,NC,2
park--000mye,Park,Myeong-hyeon,LOT,4
pak---001no-,Park,No-jun,DOO,6
pak---001no-,Park,No-jun,KIA,1
park--000no-,Park,No-min,HH,11
pak---000no-,Park,No-Sik,LG,2
park--007san,Park,Sang-eon,HH,9
pak---004san,Park,Sang-Geun,DOO,4
pak---004san,Park,Sang-Geun,SSG,2
pang--000san,Park,Sang-guk,LOT,4
park--000san,Park,Sang-gyu,HH,6
park--005san,Park,Sang-Heum,LOT,1
park--009san,Park,Sang-hu,SSG,3
kbo_5050,Park,Sang-hun,DOO,1
park--001san,Park,Sang-hyeok,KIA,3
park--001san,Park,Sang-hyeok,NC,3
pak---000san,Park,Sang-hyeon,DOO,2
pak---000san,Park,Sang-hyeon,HH,5
park--002san,Park,Sang-hyeon,SSG,1
park--010san,Park,Sang-jun,KIA,3
kbo_72642,Park,Sang-Jung,KIA,1
pak---002san,Park,Sang-min,LOT,2
park--003san,Park,Sang-Sin,KIA,2
park--003san,Park,Sang-Sin,LOT,2
park--006san,Park,Sang-won,HH,8
kbo_62457,Park,Sang-won,SAM,2
kbo_66006,Park,Sang-won,kt,1
pak---006san,Park,Sang-yeol,DOO,7
park--000sae,Park,Se-hyeok,DOO,9
park--000sae,Park,Se-hyeok,NC,3
park--000seh,Park,Se-hyeon,LOT,1
park--001sej,Park,Se-jik,SSG,2
kbo_77559,Park,Se-jin,LOT,1
park--002sae,Park,Se-jin,LOT,1
park--002sae,Park,Se-jin,kt,7
kbo_61667,Park,Se-Jun,KIA,2
kbo_64601,Park,Se-min,KIA,1
park--001sae,Park,Se-ung,LOT,11
park--003sae,Park,Se-ung,NC,4
kbo_76446,Park,Se-ung,SAM,2
park--000sew,Park,Se-ung,SAM,4
park--001sae,Park,Se-ung,kt,2
park--004san,Park,Seo-jun,KIA,6
pak---000seo,Park,Seok-An,DOO,1
pak---002seo,Park,Seok-Chae,LG,2
park--000seo,Park,Seok-jin,LG,2
park--000seo,Park,Seok-jin,LOT,9
park--000seo,Park,Seok-jin,SAM,6
park--000sok,Park,Seok-min,NC,8
park--000sok,Park,Seok-min,SAM,10
kbo_5197,Park,Seon-gyu,LG,1
pak---003seo,Park,Seon-il,HH,5
pak---003seo,Park,Seon-il,SAM,4
park--003seo,Park,Seon-u,LOT,5
park--003seo,Park,Seon-u,kt,1
park--005seo,Park,Seong-bin,KIW,3
park--006seo,Park,Seong-bin,SSG,2
pak---004seo,Park,Seong-gi,HH,1
pak---004seo,Park,Seong-gi,LOT,1
park--001seo,Park,Seong-han,SSG,8
park--000sun,Park,Seong-ho,HH,4
park--000sun,Park,Seong-ho,KIA,4
kbo_9977,Park,Seong-ho,LG,1
park--001sun,Park,Seong-hun,KIW,5
pak---005seo,Park,Seong-hun,LG,2
park--001sun,Park,Seong-hun,SAM,3
kbo_67264,Park,Seong-hwan,DOO,1
pak---006seo,Park,Seong-hyeon,HH,1
kbo_50015,Park,Seong-hyeon,kt,1
park--004seo,Park,Seong-jae,DOO,3
park--005sun,Park,Seong-jae,NC,3
kbo_70763,Park,Seong-jin,HH,1
park--002sun,Park,Seong-jun,LG,4
kbo_54502,Park,Seong-jun,LOT,1
park--003sun,Park,Seong-min,DOO,2
kbo_67554,Park,Seong-min,KIW,1
kbo_67554,Park,Seong-min,LOT,1
park--003sun,Park,Seong-min,NC,1
park--002seo,Park,Seong-Mo,DOO,2
kbo_76257,Park,Seong-Nam,DOO,1
kbo_51308,Park,Seong-u,KIW,1
kbo_5149,Park,Seung-Am,LG,1
park--002seu,Park,Seung-gyu,SAM,5
kbo_54350,Park,Seung-ho,KIW,2
pak---000seu,Park,Seung-ho,SAM,11
kbo_53611,Park,Seung-hun,KIA,1
park--001seu,Park,Seung-ju,KIW,6
park--000seu,Park,Seung-uk,LOT,4
park--000seu,Park,Seung-uk,SSG,6
park--000seu,Park,Seung-uk,kt,3
kbo_60565,Park,Seung-wan,LOT,2
kbo_5265,Park,Seung-yun,HH,1
park--000sih,Park,Si-hu,SSG,5
kbo_54616,Park,Si-on,KIA,1
park--001siw,Park,Si-won,LG,1
park--000siw,Park,Si-won,NC,5
kbo_53409,Park,Si-won,SAM,2
park--000si-,Park,Si-yeong,LOT,12
park--000si-,Park,Si-yeong,kt,3
kbo_68068,Park,Si-Yun,kt,6
park--000shi,Park,Sin-ji,DOO,7
kbo_70448,Park,Su-hwan,LOT,1
kbo_70448,Park,Su-hwan,SAM,2
kbo_69965,Park,Su-Hyeon,NC,1
park--000soo,Park,Su-jong,KIW,4
kbo_69633,Park,Su-Yong,KIA,3
pak---002tae,Park,Tae-ho,LOT,6
pak---000tae,Park,Tae-sun,HH,2
pak---000tae,Park,Tae-sun,SAM,3
pak---001tae,Park,Tae-ung,LOT,1
kbo_54009,Park,Tae-wan,kt,2
kbo_65093,Park,Tae-won,kt,3
park--000woo,Park,Ung,DOO,4
kbo_5007,Park,Wan-Bae,HH,1
kbo_65208,Park,Won-bin,DOO,1
park--001yeo,Park,Yeon-jun,DOO,1
park--000you,Park,Yeon-Su,LG,6
park--000you,Park,Yeon-Su,LOT,4
park--000you,Park,Yeon-Su,SSG,2
park--004you,Park,Yeong-bin,NC,4
park--001you,Park,Yeong-Bok,LG,8
kbo_71569,Park,Yeong-ho,LOT,1
park--000yeo,Park,Yeong-hyeon,kt,4
park--002you,Park,Yeong-jin,SAM,2
pak---000yeo,Park,Yeong-jin,SAM,3
kbo_76164,Park,Yeong-Ju,LG,2
pak---001yeo,Park,Yeong-tae,LOT,10
park--003you,Park,Yeong-Wan,LOT,4
park--000yon,Park,Yong-geun,LG,7
park--000yon,Park,Yong-geun,kt,3
park--001yon,Park,Yong-Jin,HH,1
park--001yon,Park,Yong-Jin,LG,4
pak---000yon,Park,Yong-jun,SAM,6
kbo_68406,Park,Yong-Min,SAM,4
pak---001yon,Park,Yong-seong,LOT,7
park--002yon,Park,Yong-taek,LG,19
kbo_69502,Park,Yong-Uk,LOT,1
kbo_62034,Park,Yong-un,LOT,1
park--000yu-,Park,Yu-yeon,DOO,6
park--000yun,Park,Yun,KIW,2
park--000yun,Park,Yun,SSG,4
park--000yoo,Park,Yun-cheol,HH,3
park--001yun,Park,Yun-seong,KIW,2
kbo_5049,Park,Yun-sik,KIA,1
parra-002jos,Parra,Jose,HH,1
parra-002jos,Parra,Jose,SAM,1
parson000wes,Parsons,Wes,NC,2
patric001bro,Patrick,Bronswell,SAM,1
peguer001car,Peguero,Carlos,LG,1
pellow001kit,Pellow,Kit,LOT,1
pember001rud,Pemberton,Rudy,KIA,1
pena--001ang,Pena,Angel,HH,1
pena--002fel,Pena,Felix,HH,3
perez-001her,Perez,Hernan,HH,1
perez-001one,Perez,Oneli,HH,1
perez-001rob,Perez,Roberto,LOT,3
perlaz000yon,Perlaza,Yonathan,HH,1
petagi001rob,Petagine,Roberto,LG,2
peters000dj-,Peters,Dj,LOT,1
petric000zac,Petrick,Zach,SAM,1
picker001cal,Pickering,Calvin,SSG,1
picota002len,Picota,Lenin,HH,2
pie---001fel,Pie,Felix,HH,1
pill--001bre,Pill,Brett,KIA,3
pino--001yoh,Pino,Yohan,kt,1
pinto-000ric,Pinto,Ricardo,SSG,1
pirela001jos,Pirela,Jose,SAM,3
plutko001ada,Plutko,Adam,LG,2
ponce-000cod,Ponce,Cody,HH,1
procto001sco,Proctor,Scott,DOO,1
puig--000yas,Puig,Yasiel,KIW,2
pullia001har,Pulliam,Harvey,SSG,1
kbo_70212,Pyo,Seong-Dae,DOO,2
quinla002tho,Quinlan,Thom,LG,1
ra----000hye,Ra,Hyeong-jin,SAM,7
raley-001bro,Raley,Brooks,LOT,5
ramire001hor,Ramirez,Horacio,KIA,1
ramos-001hen,Ramos,Henry,DOO,1
ramos-001hen,Ramos,Henry,kt,1
ramos-004rob,Ramos,Roberto,LG,2
ranaud001ant,Ranaudo,Anthony,SAM,1
randel001mat,Randel,Matt,DOO,4
rath--001alf,Rath,Gary,DOO,3
rath--001alf,Rath,Gary,KIA,1
rayke01,Ray,Kenneth,SSG,1
raybor001geo,Rayborn,Kenneth,SSG,2
reddin001tim,Redding,Tim,SAM,1
reks--000zac,Reks,Zach,LOT,2
reyes-002den,Reyes,Denyi,SAM,2
reyes-015jos,Reyes,Jo-jo,SSG,2
reyes-002vic,Reyes,Victor,LOT,2
liberlu01,Riberato,Luis,HH,1
riorda001cor,Riordan,Cory,LG,1
rios--001dan,Rios,Daniel,DOO,3
rios--001dan,Rios,Daniel,KIA,4
rios--001edu,Rios,Eduardo,LOT,1
acta--001man,Rivera,Bienvenido,SAM,1
roach-001don,Roach,Donn,kt,1
rodrig001ane,Rodriguez,Aneury,SAM,1
rodrig001fer,Rodriguez,Boi,LOT,1
rodrig002fel,Rodriguez,Felix,KIA,1
rogers001esm,Rogers,Esmil,HH,2
rogers001esm,Rogers,Esmil,KIW,1
rohrme001dan,Rohrmeier,Dan,HH,2
rohrme001dan,Rohrmeier,Dan,LG,1
rojas-008jos,Rojas,Jose,DOO,1
rojas-002mel,Rojas Jr,Mel,kt,6
romak-001jam,Romak,Jamie,SSG,5
romano002mic,Romano,Mike,SSG,1
romero001dei,Romero,Deibinson,DOO,1
rosari001wil,Rosario,Willin,HH,2
rosenb000ken,Rosenberg,Kenny,KIW,1
rottin001vin,Rottino,Vincent,KIW,1
rucins000dre,Rucinski,Drew,NC,4
ruf---001dar,Ruf,Darin,SAM,3
ruffin001joh,Ruffin,Johnny,SSG,1
ruiz--001rio,Ruiz,Rio,LG,1
russel001add,Russell,Addison,KIW,2
kbo_62933,Ryu,Dong-ho,NC,2
ryu---001ki-,Ryu,Gi-hun,KIA,1
ryu---000ki-,Ryu,Gi-jung,KIA,2
kbo_52306,Ryu,Ha-seong,KIW,1
ryu---000hee,Ryu,Hui-un,HH,2
ryu---000hee,Ryu,Hui-un,kt,9
ryu---001hye,Ryu,Hyeon-cheol,KIA,2
kbo_65417,Ryu,Hyeon-Dong,SAM,2
ryu---003hyu,Ryu,Hyeon-gon,SSG,2
ryu---001hyu,Ryu,Hyeon-in,kt,1
ryu---000hye,Ryu,Hyeon-jin,HH,9
ryu---002hyu,Ryu,Hyeon-jun,DOO,2
ryu---000hyu,Ryu,Hyeong-u,LG,5
ryu---000hyo,Ryu,Hyo-seung,SSG,5
ryu---002jae,Ryu,Jae-in,NC,3
yu----002jae,Ryu,Jae-won,KIA,7
ryu---001jae,Ryu,Je-guk,LG,6
ryu---000jee,Ryu,Ji-hyeok,DOO,7
ryu---000jee,Ryu,Ji-hyeok,KIA,4
ryu---000jee,Ryu,Ji-hyeok,SAM,3
yu----000ji-,Ryu,Ji-hyeon,LG,11
ryou--000jin,Ryu,Jin-uk,NC,7
ryu---000jun,Ryu,Jung-il,SAM,13
ryu---000seu,Ryu,Seung-hyeon,KIA,5
